,Date,User,Tweet
11277,2020-05-16 17:30:26+00:00,GoDaddy,@JoyLicensed Congrats on launching your website! It looks great.
11278,2020-05-16 17:28:41+00:00,GoDaddy,@CANEtvNet The updates to your website look great! Are you working on any new projects?
11279,2020-05-16 17:26:55+00:00,GoDaddy,@johnpurcell1956 That's great! Congrats on the new clients. Keep up the great work on your website.
11280,2020-05-16 16:42:30+00:00,GoDaddy,@RedRoosterMall Great job getting the word out about how you've adapted your business during this time.
11281,2020-05-16 16:40:39+00:00,GoDaddy,@BattleCityGym Great job getting the word out about how you've adapted your business.
11282,2020-05-16 16:36:15+00:00,GoDaddy,@MesaDeNotte Looks delicious! Great job getting the word out about how you've adapted your business.
11283,2020-05-16 16:35:24+00:00,GoDaddy,@Soho_japanese Looks delicious!
11284,2020-05-16 16:33:12+00:00,GoDaddy,@truefoodnyack Yum! Great job getting the word out about your business.
11285,2020-05-16 16:32:23+00:00,GoDaddy,@JustAKitsch Great job getting the word out about how you've adapted your business and keep pushing forward.
11286,2020-05-16 16:31:28+00:00,GoDaddy,@Tastycupertino Yes you are! Great job getting the word out about your business.
11287,2020-05-16 16:30:20+00:00,GoDaddy,@snellingslaw Nice artwork!
11288,2020-05-16 16:29:20+00:00,GoDaddy,@MrPigStuffBBQ Looks great!
11289,2020-05-16 16:23:15+00:00,GoDaddy,@SeaCoveRest Yum! Great job getting the word out on how you've adapted your business!
11290,2020-05-16 16:22:22+00:00,GoDaddy,@BricksRiver Great job getting the word out on how you've adapted your business!
11291,2020-05-16 16:20:47+00:00,GoDaddy,@BBBPacificSW Thanks so much for joining us and for standing with small business. Your support behind everyday entrepreneurs will have an incredible impact.
11292,2020-05-16 15:20:20+00:00,GoDaddy,"Artist-healer @TheaMonyee launched her new inspirational podcast just in time to help her community navigate this time of uncertainty and change. #OpenWeStand 

https://t.co/Eg7Xv752o0 https://t.co/Ksg8Plo4Fc"
11293,2020-05-15 20:50:39+00:00,GoDaddy,"Finding time for self-care doesn’t have to be complicated. Inner Workout CEO Taylor Elyse Morrison offers her advice this week on the School of Hustle podcast. Learn more and subscribe on YouTube, Spotify, iTunes or Stitcher. https://t.co/7zunL5yHMW"
11294,2020-05-15 19:01:55+00:00,GoDaddy,@TheOldDeacon The updates to your website look great. Love the use of the photo gallery. Keep up the great work!
11295,2020-05-15 19:00:31+00:00,GoDaddy,@BlackmonRichie Congrats on launching your website! What are you currently working on?
11296,2020-05-15 18:54:55+00:00,GoDaddy,"@johnpurcell1956 Congrats on launching your website, John. What's on the business agenda these days?"
11297,2020-05-15 18:51:51+00:00,GoDaddy,"@jessefiddleguy Congrats on launching your website, Jesse. There is a lot of great information on there. Nice work!"
11298,2020-05-15 18:49:07+00:00,GoDaddy,@Jalapeno_King Congrats on launching your website. It looks great!
11299,2020-05-15 18:43:21+00:00,GoDaddy,@RobNVon1 The updates to your website look great. Keep up the great work!
11300,2020-05-15 18:40:30+00:00,GoDaddy,@GraceDeliCafe Congrats on launching your website! Looks great.
11301,2020-05-15 18:35:44+00:00,GoDaddy,@SpkTruthNotLies Congrats on launching your website. What projects are you currently working on?
11302,2020-05-15 18:34:34+00:00,GoDaddy,@Kimberl27300467 Congrats on launching your website. It looks great!
11303,2020-05-15 18:33:21+00:00,GoDaddy,@fulton2742 Love the updates you've made to your website. What's on the business agenda these days?
11304,2020-05-15 18:26:21+00:00,GoDaddy,@LilWillsInsp The updates to your website look great. Are you working on anything new these days?
11305,2020-05-15 18:20:57+00:00,GoDaddy,@AZCovfefe4me Congrats on launching your website! Are you working on any new projects these days?
11306,2020-05-15 18:11:21+00:00,GoDaddy,@LBSkinAndBody Nice job keeping your audience updated. We appreciate the efforts you're taking to maintain safety for customers and employees.
11307,2020-05-15 18:09:30+00:00,GoDaddy,@rbresearchbuff The updates to your website look great! What projects are you currently working on?
11308,2020-05-15 18:09:01+00:00,GoDaddy,@BlockIslandShop Nice job on this!
11309,2020-05-15 18:08:05+00:00,GoDaddy,@JuneHealer Way to keep your audience updated!
11310,2020-05-15 18:07:54+00:00,GoDaddy,@nolokil Congrats on launching your website. What's on your business agenda these dasys?
11311,2020-05-15 18:06:13+00:00,GoDaddy,@yourholisticpet Awesome job on your website! We applaud the measures you've taken to keep employees and customers safe.
11312,2020-05-15 18:04:44+00:00,GoDaddy,"@Imagine_wealth Your site's looking beautiful, as always! Any new blog ideas in the works?"
11313,2020-05-15 18:03:29+00:00,GoDaddy,@iWICnow Your website looks fantastic! Keep it up.
11314,2020-05-15 18:01:14+00:00,GoDaddy,@iWICnow Awesome job on your website!
11315,2020-05-15 17:39:36+00:00,GoDaddy,@kaiaka Your website looks stunning! Love how you laid out the shop page.
11316,2020-05-15 17:38:31+00:00,GoDaddy,@UrbanAllianceAZ Awesome job on your website! 👍
11317,2020-05-15 17:35:38+00:00,GoDaddy,@QueenOfThaCrop1 Congrats on launching your website. Looks great!
11318,2020-05-15 17:34:43+00:00,GoDaddy,@jannebutler That's pretty neat. Thanks for sharing with us. 👍
11319,2020-05-15 17:34:10+00:00,GoDaddy,@Spokenamos You bet! Keep it up.
11320,2020-05-15 17:26:30+00:00,GoDaddy,@llc_az Congrats on launching your website! Are you working on any new projects these days?
11321,2020-05-15 17:24:18+00:00,GoDaddy,"@BA353 The updates to your website look great,  Barbara-Ann.  Are you working on any new projects these days?"
11322,2020-05-15 17:23:43+00:00,GoDaddy,@Spagwesthou Love to see this! 👌
11323,2020-05-15 17:23:24+00:00,GoDaddy,@truefoodnyack Great job on this! The way you're making the most of this challenging situation is an inspiration.
11324,2020-05-15 17:22:56+00:00,GoDaddy,@ShurfastFood You sure are! 😊 Great work.
11325,2020-05-15 17:20:41+00:00,GoDaddy,@BricksRiver This is great to see! Keep it up. 🙌
11326,2020-05-15 17:20:16+00:00,GoDaddy,"@CCCInfoServices Thanks so much for joining us. Together, we can make an impact on small businesses who need our help more than ever. 🙌"
11327,2020-05-15 17:19:36+00:00,GoDaddy,@MesaDeNotte Way to get the word out! Looks great.
11328,2020-05-15 17:17:04+00:00,GoDaddy,@TrudiBishop007 Thanks for sharing this out! Which takeaway did you find most valuable?
11329,2020-05-15 17:16:16+00:00,GoDaddy,@LARRY06262802 Congrats on launching your website. What's on the business agenda these days?
11330,2020-05-15 17:13:49+00:00,GoDaddy,@tipisinthepeak Congrats on launching your website! What's on the business agenda these days?
11331,2020-05-15 17:13:03+00:00,GoDaddy,@LabTheus Congrats on launching your website. What are you currently working on?
11332,2020-05-15 17:09:59+00:00,GoDaddy,"@jaymepark1080 Congrats on your new website, Jayme. What's on your business agenda these days?"
11333,2020-05-15 17:09:32+00:00,GoDaddy,@Antonia37715177 THanks for sharing this out!
11334,2020-05-15 17:09:19+00:00,GoDaddy,"@CaffeUnimatic We're so glad to have you in the family. Your resilience inspires us, and is sure to empower so many other entrepreneurs during this time, too."
11335,2020-05-15 17:07:24+00:00,GoDaddy,@FlowersFancies Looks beautiful! Keep it up.
11336,2020-05-15 16:50:33+00:00,GoDaddy,@ShurfastFood Great job with this! We're impressed by how you're persevering through these challenging times.
11337,2020-05-15 16:46:57+00:00,GoDaddy,@EatAtMelbas Awesome job getting the word out! We admire how you're making the most of this challening situation.
11338,2020-05-15 16:46:24+00:00,GoDaddy,@Spagwesthou Looks fantastic! Keep it up. 👍
11339,2020-05-15 16:44:27+00:00,GoDaddy,@hausmurphys Great job with this! The way you're making the most of this challenging situation continues to be an inspiration for us all.
11340,2020-05-15 16:36:36+00:00,GoDaddy,"@SondraShepher15 Great job on your website updates, Sondra. What's on the business agenda these days?"
11341,2020-05-15 16:17:20+00:00,GoDaddy,@Sashanie3 Congrats on launching your website! It looks great. What's on the business agenda these days?
11342,2020-05-15 16:11:46+00:00,GoDaddy,@Nndi_Tshikosi You've got this! 👍
11343,2020-05-15 16:07:53+00:00,GoDaddy,@DicoleBarlaine Congrats on launching your website! What content do you plan on including on your site?
11344,2020-05-15 16:01:23+00:00,GoDaddy,@NkitaGuy That's a great idea. Really love your forward thinking. Keep it up!
11345,2020-05-15 15:38:39+00:00,GoDaddy,@aabenty5 We couldn't agree more. Thanks for standing with small businesses during this uncertain time.
11346,2020-05-14 21:59:36+00:00,GoDaddy,@NkitaGuy Congrats on launching your website! What's on the business agenda these days?
11347,2020-05-14 21:57:37+00:00,GoDaddy,"@WebbReal Nice updates to your website, Jess. What's on the business agenda these days?"
11348,2020-05-14 21:56:39+00:00,GoDaddy,"@GarysArtGallery The updates you've made to your website look great, Gary. Are you working on any new projects these days?"
11349,2020-05-14 21:54:58+00:00,GoDaddy,@kanaksinhjadeja Congrats on launching your website. What's on the business agenda these days?
11350,2020-05-14 21:51:47+00:00,GoDaddy,"@AlstineRuth The updates to your website look great, Ruth. Are you working on anything new these days?"
11351,2020-05-14 21:50:00+00:00,GoDaddy,"@lane_dennis Congrats on launching your website, Dennis. It looks great! What kind of content do you plan on adding to your website?"
11352,2020-05-14 21:40:21+00:00,GoDaddy,"@IllinoisOutdoor The updates to your website look great, Don. What's new on the business agenda these days?"
11353,2020-05-14 21:39:19+00:00,GoDaddy,@Bellespurr1 The updates to your website look great. What's on the business agenda these days?
11354,2020-05-14 21:38:19+00:00,GoDaddy,"@donaldsonbryan2 The updates to your website look great, Bryan. What are you currently working on these days?"
11355,2020-05-14 21:36:08+00:00,GoDaddy,"@FawnLutton Congrats on launching your website, Fawn! What's on the business agenda these days?"
11356,2020-05-14 21:33:47+00:00,GoDaddy,@cre8tvone Love the updates you've made to your website! Are you working on any new projects at the moment?
11357,2020-05-14 21:10:32+00:00,GoDaddy,@SdBun Yum! Great job getting the message out about how you have adapted.
11358,2020-05-14 21:02:35+00:00,GoDaddy,@OneLMediaNow Thanks for sharing. We're so proud to have them stand with us in support of small businesses!
11359,2020-05-14 20:59:51+00:00,GoDaddy,@DSmohk Definitely are! Great job getting the word out about your business.
11360,2020-05-14 20:59:21+00:00,GoDaddy,@hausmurphys Great job getting the word out about your business!
11361,2020-05-14 19:10:43+00:00,GoDaddy,@JuneHealer Way to keep your customers and community updated.
11362,2020-05-14 19:10:11+00:00,GoDaddy,@gailcoker This looks fantastic! Way to get the word out. We applaud the measures you're taking to keep employees and customers safe.
11363,2020-05-14 19:09:10+00:00,GoDaddy,@indiahouse Awesome job on this! We applaud the efforts you've taken to adapt during this time.
11364,2020-05-14 19:08:37+00:00,GoDaddy,@pastordubya Nice work on your newsletter! 👍
11365,2020-05-14 19:07:58+00:00,GoDaddy,@Cherylc6CL Great job on this!
11366,2020-05-14 18:45:17+00:00,GoDaddy,@robyn_vegas Awesome job with this! The way you're making the most of this challenging situation continues to be an inspiration for us all.
11367,2020-05-14 18:43:31+00:00,GoDaddy,@smancini_xhs This looks great! 👍
11368,2020-05-14 18:40:58+00:00,GoDaddy,"@AlumbraC Way to keep your audience updated. Your resilience is so inspiring, and we're thinking of you. 💙"
11369,2020-05-14 18:06:09+00:00,GoDaddy,"@thelatashajames We're excited for you, Latasha! Any hints as to what your new project is about?"
11370,2020-05-14 18:03:59+00:00,GoDaddy,@enviroartist Our pleasure! Entrepreneurs like you inspire us daily and are the reason why we do what we do. 😊
11371,2020-05-14 18:02:27+00:00,GoDaddy,@socsecurityguy Nice job on this. 👍
11372,2020-05-14 18:02:03+00:00,GoDaddy,@GsrHigh Way to get the word out! 😊
11373,2020-05-14 18:00:10+00:00,GoDaddy,"@tori_deal Way to go, Tori. 👏👏"
11374,2020-05-14 17:57:57+00:00,GoDaddy,@AdvertisingNeal Excited for your updates! Keep it up. 👍
11375,2020-05-14 17:53:15+00:00,GoDaddy,@Aljames28 Keep it up! 🙌
11376,2020-05-14 17:52:15+00:00,GoDaddy,"@Patricia_Traina Nice job on this, Patricia. 👍"
11377,2020-05-14 17:51:38+00:00,GoDaddy,@ChalomarInfo The way you laid this out looks great. 👍
11378,2020-05-14 17:49:52+00:00,GoDaddy,@KalinaFood Great job putting together your newsletter. 👍
11379,2020-05-14 17:47:17+00:00,GoDaddy,@Spokenamos Nice job with this!
11380,2020-05-14 17:46:45+00:00,GoDaddy,@ARSroof The site looks great! Way to keep the blog updated.
11381,2020-05-14 17:34:39+00:00,GoDaddy,@HRap_B Nice job on your website updates! 👍
11382,2020-05-14 17:33:52+00:00,GoDaddy,@WitchHazel74 Your website looks beautiful. Way to keep the blog updated!
11383,2020-05-14 17:29:10+00:00,GoDaddy,"@enviroartist That's really exciting! We'd encourage you to join our #OpenWeStand community, full of other entrepreneurs taking their businesses online. Some of them might have experience and be interested in sharing tips. Check it out here: https://t.co/NlWGiRW042"
11384,2020-05-14 17:09:47+00:00,GoDaddy,@HaciendaElSomb1 Looks great! Keep it up.
11385,2020-05-14 17:09:34+00:00,GoDaddy,@MesaDeNotte Nice work! The way you're keeping on continues to be an inspiration for us all.
11386,2020-05-14 17:09:12+00:00,GoDaddy,@ShurfastFood Way to get the word out! The way you're making the most of this challenging situation continues to be an inspiration for us all.
11387,2020-05-14 17:05:23+00:00,GoDaddy,@DSmohk 👏👏
11388,2020-05-14 17:03:47+00:00,GoDaddy,@TheAnchorageNY Looks fantastic! We're really proud of the efforts you've made to overcome the challenges your business is facing.
11389,2020-05-14 17:02:52+00:00,GoDaddy,@sunsanddesign 🙌🙌
11390,2020-05-14 17:00:40+00:00,GoDaddy,@Soho_japanese This is awesome! It's really impressive to see how you've adapted your business during this  time.
11391,2020-05-14 16:18:03+00:00,GoDaddy,@SOUNbag 🙌💙
11392,2020-05-14 16:17:17+00:00,GoDaddy,@Tastycupertino This is awesome! Your forward thinking during this unprecedented situation continues to impress us.
11393,2020-05-14 16:16:51+00:00,GoDaddy,@EZTexting Thanks so much for joining us! This type of support will have a long-lasting impact on entrepreneurs. 👍
11394,2020-05-14 16:15:53+00:00,GoDaddy,@InduKhosla Thanks for sharing this out! We're excited to show the world just how crucial small businesses are.
